uce	aristochromis_christiae_ID25	astatotilapia_burtoni_ID32	aulonocara_stuartgranti_ID26	bathybates_minor_ID90	boulengerochromis_microlepis_ID79	capidochromis_eucinostomus_ID12	chalinochromis_brichardi_ID57	cheilotilapia_euchilus_ID23	cheilotilapia_rhodessi_ID24	copadichromis_trimaculatus_ID18	cyathichromis_obliquidens_ID3	cyprichromis_pavo_ID84	docimodus_evelynae_ID10	ectodus_descampsii_ID55	eretmodus_cyanostictus_ID82	fossorichromis_rostratus_ID28	genyochromis_mento_ID7	gnathochromis_permaxillaris_ID60	haplochromis_thereuterion_ID71	haplotaxodon_microlepis_ID77	harpagochromis_golden_duck_ID73	harpagochromis_orange_rock_hunter_ID89	harpagochromis_serranus_ID87	harpagochromis_two_stripe_white_lip_ID88	hemitilapia_oxyrhynchus_ID15	julidochromis_dickfeldi_ID45	labeotropheus_fullbornei_ID8	labeotropheus_trewavase_ID6	labidochromis_gigas_ID30	lamprologus_callipterus_ID56	lamprologus_signatus_ID70	lamprologus_speciosus_ID65	lepidiolamprologus_attenuatus_ID47	lepidiolamprologus_boulengeri_ID36	lepidiolamprologus_hecqui_ID58	lepidiolamprologus_leimairii_ID69	lepidiolamprologus_meeli_kipili_ID40	lepidiolamprologus_nkambae_ID41	lepidiolamprologus_profundicola_ID76	lepidolamprologus_elongatus_ID34	limnochromis_auritus_ID38	lipochromis_parvidens_ID74	melanochromis_auratus_ID4	melanochromis_kaskazini_ID33	metriaclima_greshakae_ID11	metriaclima_patricki_ID22	neolamprologus_bifasciatus_ID80	neolamprologus_brichardi_ID50	neolamprologus_cylindricus_ID68	neolamprologus_fasciatus_ID86	neolamprologus_furcifer_ID66	neolamprologus_helianthus_ID83	neolamprologus_longicaudata_ID54	neolamprologus_longior_ID35	neolamprologus_modestus_ID61	neolamprologus_niger_ID59	neolamprologus_nigriventer_ID67	neolamprologus_obscurus_ID53	neolamprologus_olivaceous_ID85	neolamprologus_prochilus_ID51	neolamprologus_pulcher_ID42	neolamprologus_savoryi_ID39	neolamprologus_sexfasciatus_ID63	neolamprologus_tetracanthus_ID46	neolamprologus_walteri_ID52	nimbochromis_polystigma_ID2	ophthalmotilapia_boops_ID44	ophthalmotilapia_nasuta_ID37	otopharynx_heterodon_ID13	otopharynx_lithobates_ID16	otopharynx_picta_ID14	petrotilapia_nigra_ID9	placidochromis_electra_ID21	placidochromis_milomo_ID17	prognathochromis_perrieri_ID49	psedotropheus_crabro_ID27	pseudotropheus_flavus_ID19	ptyochromis_cf_ID72	pundamila_pundamila_ID75	pyxichromis_orthostoma_ID62	rhamphochromis_longiceps_ID81	simochromis_babaulti_ID48	stigmatochromis_woodei_ID20	taeniolethrinops_preorbitalis_ID29	telmatochromis_dhonti_ID43	telmatochromis_temporalis_ID64	trematochromis_benthicola_ID78	tropheops_microstoma_ID1	tyrannochromis_nigriventer_ID5	variabilichromis_moorii_ID31
uce-433	1	1	1	.	.	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	.	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	.	1	.	1	1	1	1	1	1	.
uce-979	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1
uce-771	.	1	1	.	.	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	.	1	.	1	1	.	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1
uce-209	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-208	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-207	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-206	1	1	1	1	1	.	1	1	.	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-205	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-204	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	.	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1
uce-203	.	.	.	.	.	.	.	.	.	.	1	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	1	.	1	.	.	.	.	.	.	.	.	.	1	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.
uce-202	.	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	.	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	.	.	1	.	.	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	.	1	.	.	1	1	1	.	1	1	1	1	.	.	1	.	1	1	1	.	.	.	1
uce-201	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	.	1	.	1	1	1	.	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	.	1	.	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	.	1	1	1	1	.	1	1	1	1	.	1	.	1
uce-200	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-71	1	1	1	1	.	1	.	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1
uce-70	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	1	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	1	.	.	.	.	.	1	.	1	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.
uce-73	1	1	1	1	1	1	.	1	1	.	1	1	1	.	1	1	1	1	.	.	.	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1
uce-72	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	.	1
uce-75	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-74	.	.	1	.	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-77	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-76	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	.	1	1	1	.	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1
uce-79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-78	1	1	1	1	.	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	.	1	1	.	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	.	1	.	1	1	1	.	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	.	1	1	1	.	1	1
uce-1221	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-620	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1
uce-997	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	.	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1
uce-996	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1
uce-995	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	.	1	1	.	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	.	1	1	1
uce-994	1	1	.	1	1	1	1	.	1	.	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	.	.	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	.	1	.	1	1	.	1	1	1	.	.	1	.	1	1
uce-993	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1
uce-992	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-858	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-859	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1
uce-856	1	1	.	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1
uce-857	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-854	1	1	1	1	1	.	1	.	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-855	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-852	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-853	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	.	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1
uce-850	.	1	1	.	1	.	1	1	1	1	.	1	1	1	.	.	1	1	1	1	.	1	1	1	.	.	1	1	1	1	.	1	.	1	1	.	1	1	1	1	1	.	.	1	1	.	1	1	1	1	.	1	.	1	1	1	.	.	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1
uce-851	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	.	.	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	.	.	1
uce-1072	.	1	1	1	1	.	.	1	1	1	1	1	1	1	.	.	.	1	1	.	.	.	.	1	1	.	1	1	.	.	1	1	.	1	1	1	1	.	1	1	.	.	.	1	1	1	1	.	.	.	1	1	.	.	.	.	.	1	1	.	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	.	.	1	.	1	.	1	.	1	.	.	1	1	1	1
uce-1126	1	1	.	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	.	.	1	.	1	1	.	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.
uce-1029	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-828	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-791	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	.	1	1	.	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1
uce-779	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1
uce-1142	1	.	1	1	1	1	.	1	1	1	.	.	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	.	.	1	1	1	1	.	1	.	1	1	1	1	1	1	.	1	1	1	1
uce-1127	1	1	.	.	.	.	.	.	.	1	.	.	.	1	.	1	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	1	.	1	.	.	.	.	.	.	.	.	.	1	.	1	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	1	1	.	1	.	.	.	1	.	.	.	.
uce-1023	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-1022	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-1021	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-778	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-1027	1	1	.	1	.	1	.	.	1	1	.	1	1	.	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	.	.	1	.	1	1	.	1	1	1	1	.	.	1	1	1	.	1	1	.	1	1	1	1	1	1	.	.	.	1	1	1	.	1	1	.	.	1	1	1	1	.	1	.	1	1	1	.	1	1	1	1	1	.
uce-379	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-1025	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	.	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	.	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.
uce-1024	1	1	1	1	.	1	1	1	1	.	1	1	.	.	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	.	1	.	1	1	1	.	.	1	1	1	1	1	1	.	1	1	1	.	1	1	1	.	1	.	1	1	1	1	1	.	1	.	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	.	1	1
uce-481	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-480	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-483	.	1	.	.	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	.	1	1	1	.	.	.	1	.	.	1	1	1	1	1	1	.	.	1	1	1	1	.	1	1	.	.	.	1	1	1	1	.	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	.	1
uce-378	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-485	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-484	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-487	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-486	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1
uce-489	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1
uce-488	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
